EIA_Plant_ID,CEC_Plant_ID,CEC_PLANT_ID_UNIT_ID_(Combination_Key),Plant_Name,RPS_ID,ARB_ID,Unit,Start_Date,Retired_Unit,Retire_Date,CA-ISO_Resource_ID,CA-ISO_Generating_Unit_Name,Company_Owner_Name,City,County,Prime_Mover_Description,Prime_Energy_Source,Latitude,Longitude,CapacityMW2015,GenerationMWh2015,CapacityMW2014,GenerationMWh2014,CapacityMW2013,GenerationMWh2013,CapacityMW2012,GenerationMWh2012,CapacityMW2011,GenerationMWh2011,WaterDataAvail2015,Hours2015,Diversion2015,Withdrawal2015,Discharge2015,Consumption2015,WaterSource2015,CoolingIntakeGalMin2014,WaterDataAvail2014,Hours2014,Diversion2014,Withdrawal2014,Discharge2014,Consumption2014,WaterSource2014,CoolingIntakeGalMin2014,WaterDataAvail2013,Hours2013,Diversion2013,Withdrawal2013,Discharge2013,Consumption2013,WaterSource2013,CoolingIntakeGalMin2013,WaterDataAvail2012,Hours2012,Diversion2012,Withdrawal2012,Discharge2012,Consumption2012,WaterSource2012,CoolingIntakeGalMin2012,WaterDataAvail2011,Hours2011,Diversion2011,Withdrawal2011,Discharge2011,Consumption2011,WaterSource2011,CoolingIntakeGalMin2011
10650,G0040,G0040LM5000,Badger Creek Cogen,,100897,LM5000,33347,FALSE,,BDGRCK_1_UNITS,BADGER CREEK LIMITED,Badger Creek Limited,Bakersfield,Kern,Combustion (gas) Turbine,NG,35.483736,-119.029856,47,122140,47,233439,47,247301,47,210232,47,177281,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well,#N/A
57901,G0053,G0053UNIT 5,El Segundo Energy Center (Units 5 6 7 8),,100164,UNIT 5,41487,FALSE,,ELSEGN_2_UN1011,El Segundo Energy Center 5/6,El Segundo Power LLC,El Sequndo,Los Angeles,Combined Cycle - Combustion Turbine portion,NG,33.910556,-118.425,202,686202,202,623660,202,222991,#N/A,#N/A,#N/A,#N/A,1,9185,0,0,0,0,,0,1,0,0,0,0,0,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A
57901,G0053,G0053UNIT 6,El Segundo Energy Center (Units 5 6 7 8),,100164,UNIT 6,41487,FALSE,,ELSEGN_2_UN1011,El Segundo Energy Center 5/6,El Segundo Power LLC,El Sequndo,Los Angeles,Combined Cycle - Steam Turbine portion,NG,33.910556,-118.425,61,248169,61,217008,61,75177.2,#N/A,#N/A,#N/A,#N/A,1,9185,0,0,0,0,,0,1,0,0,0,0,0,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A
57901,G0053,G0053UNIT 7,El Segundo Energy Center (Units 5 6 7 8),,100164,UNIT 7,41487,FALSE,,ELSEGN_2_UN2021,El Segundo Energy Center 7/8,El Segundo Power LLC,El Sequndo,Los Angeles,Combined Cycle - Combustion Turbine portion,NG,33.910556,-118.425,202,746099,202,619336,202,205786,#N/A,#N/A,#N/A,#N/A,1,9185,0,0,0,0,,0,1,0,0,0,0,0,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A
57901,G0053,G0053UNIT 8,El Segundo Energy Center (Units 5 6 7 8),,100164,UNIT 8,41487,FALSE,,ELSEGN_2_UN2021,El Segundo Energy Center 7/8,El Segundo Power LLC,El Sequndo,Los Angeles,Combined Cycle - Steam Turbine portion,NG,33.910556,-118.425,61,279364,61,228674,61,69462.1,#N/A,#N/A,#N/A,#N/A,1,9185,0,0,0,0,,0,1,0,0,0,0,0,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,N/A,#N/A
54296,G0054,G0054EG1,Biola University,,100120,EG1,32964,FALSE,,,,Biola University,La Mirada,Los Angeles,"Internal Combustion Engine (diesel, piston)",NG,33.906953,-118.013105,0.6,3826,0.6,3278,0.6,3872,0.6,3404,0.6,3584,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A
54296,G0054,G0054EG2,Biola University,,100120,EG2,32964,FALSE,,,,Biola University,La Mirada,Los Angeles,"Internal Combustion Engine (diesel, piston)",NG,33.906953,-118.013105,0.6,4124,0.6,3338,0.6,3977,0.6,3578,0.6,3354,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A
54296,G0054,G0054EG3,Biola University,,100120,EG3,37500,FALSE,,,,Biola University,La Mirada,Los Angeles,"Internal Combustion Engine (diesel, piston)",NG,33.906953,-118.013105,1,5022,1,5539,1,4735,1,5711,1,5529,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A
56284,G0056,G0056GEN 1,Santa Maria Cogen Plant (Retired 12/31/2013 per CAISO),,,GEN 1,32660,TRUE,41639,SMARQF_1_UNIT 1,,Santa Maria Cogeneration Inc,Santa Maria,Santa Barbara,#N/A,#N/A,35.040833,-120.636667,#N/A,#N/A,#N/A,#N/A,9.03,0.01,9.03,0,9.03,0.1,0,#N/A,#N/A,#N/A,#N/A,#N/A,air-cooled,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,air-cooled,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,air-cooled,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,air-cooled,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,air-cooled,#N/A
57027,G0058,G0058ANAHM_2 CTG 1,Canyon Power Plant,,104008,ANAHM_2 CTG 1,40801,FALSE,,ANAHM_2_CANYN1,Canyon Power Plant Unit 1,Southern California Public Power Authority (SCPPA),Anaheim,Orange,Combustion (gas) Turbine,NG,33.858056,-117.861667,50.04,25746,50.04,25448,50.04,28173,50.04,27761,50.04,3888,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A
57027,G0058,G0058ANAHM_2 CTG 2,Canyon Power Plant,,104008,ANAHM_2 CTG 2,40801,FALSE,,ANAHM_2_CANYN2,Canyon Power Plant Unit 2,Southern California Public Power Authority (SCPPA),Anaheim,Orange,Combustion (gas) Turbine,NG,33.858056,-117.861667,50.2,23018,50.2,21910,50.2,25384,50.2,24017,50.2,3909,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A
57027,G0058,G0058ANAHM_2 CTG 3,Canyon Power Plant,,104008,ANAHM_2 CTG 3,40725,FALSE,,ANAHM_2_CANYN3,Canyon Power Plant Unit 3,Southern California Public Power Authority (SCPPA),Anaheim,Orange,Combustion (gas) Turbine,NG,33.858056,-117.861667,50.2,22161,50.2,22245,50.2,24483,50.2,22966,50.2,4274,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A
57027,G0058,G0058ANAHM_2 CTG 4,Canyon Power Plant,,104008,ANAHM_2 CTG 4,40725,FALSE,,ANAHM_2_CANYN4,Canyon Power Plant Unit 4,Southern California Public Power Authority (SCPPA),Anaheim,Orange,Combustion (gas) Turbine,NG,33.858056,-117.861667,50.04,24497,50.04,26961,50.04,27154,50.04,27271,50.04,3790,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,"City of Anaheim, OC Water Dist",#N/A
383,G0059,G0059UNIT 1,Brawley (Retired 12/31/2009),,,UNIT 1,22647,TRUE,40178,,,Imperial Irrigation District,Brawley,Imperial,#N/A,#N/A,32.968889,-115.534444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
383,G0059,G0059UNIT 2,Brawley (Retired 12/31/2009),,,UNIT 2,22647,TRUE,40178,,,Imperial Irrigation District,Brawley,Imperial,#N/A,#N/A,32.968889,-115.534444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
420,G0061,G0061B1,Broadway,,,B1,20149,TRUE,38352,BRDWAY_7_UNIT 1,,City of Pasadena,Pasadena,Los Angeles,#N/A,#N/A,34.1254,-118.148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
420,G0061,G0061B2,Broadway,,,B2,21002,TRUE,38352,BRDWAY_7_UNIT 2,,City of Pasadena,Pasadena,Los Angeles,#N/A,#N/A,34.1254,-118.148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
420,G0061,G0061B3,Broadway,61111F,,B3,23894,FALSE,,BRDWAY_7_UNIT 3,Broadway 3,City of Pasadena,Pasadena,Los Angeles,Steam Turbine,NG,34.1254,-118.148,75,21297.1,75,64791,75,44901,75,134858,75,47505,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
7987,G0063,G0063Lake 1,Lake 1,,104077,Lake 1,37429,FALSE,,,,Burbank Water and Power,Burbank,Los Angeles,Combustion (gas) Turbine,NG,34.1772,-118.3147,60.5,12559,60.5,7316.02,60.5,12370.1,60.5,11792.1,48,8977.03,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
7552,G0076,G0076Unit CT,Sacramento Campbell Soup SPA,62334A,100125,Unit CT,35765,FALSE,,,,Sacramento Municipal Utility District (SMUD),Sacramento,Sacramento,Combined Cycle - Combustion Turbine portion,NG,38.511,-121.4735,118,637650,118,494802,118,539959,118,334329,118,286275,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A
7552,G0076,G0076Unit ST,Sacramento Campbell Soup SPA,62334A,100125,Unit ST,35765,FALSE,,,,Sacramento Municipal Utility District (SMUD),Sacramento,Sacramento,Combined Cycle - Steam Turbine portion,NG,38.511,-121.4735,56,354154,56,265602,56,277061,56,172591,56,145813,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento City Water,#N/A
58960,G0077,G00771,Laguna Plant Cogen Facility,,,1,35916,TRUE,41274,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,#N/A,#N/A,38.368889,-122.765833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,10940,0.9,12166,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58960,G0077,G00772,Laguna Plant Cogen Facility,,,2,35916,TRUE,41274,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,#N/A,#N/A,38.368889,-122.765833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,0,0.9,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58960,G0077,G00773,Laguna Plant Cogen Facility,,,3,35916,TRUE,41274,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,#N/A,#N/A,38.368889,-122.765833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,0,0.9,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58960,G0077,G0077Cogen1,Laguna Plant Cogen Facility,,,Cogen1,41365,FALSE,,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,"Internal Combustion Engine (diesel, piston)",OBG,38.368889,-122.765833,0.27,2308,0.27,1896,0.27,1465,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58960,G0077,G0077Cogen2,Laguna Plant Cogen Facility,,,Cogen2,41365,FALSE,,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,"Internal Combustion Engine (diesel, piston)",OBG,38.368889,-122.765833,0.27,2308,0.27,1896,0.27,1465,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58960,G0077,G0077Cogen3,Laguna Plant Cogen Facility,,,Cogen3,41365,FALSE,,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,"Internal Combustion Engine (diesel, piston)",OBG,38.368889,-122.765833,0.27,2308,0.27,1896,0.27,1465,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58960,G0077,G0077Cogen4,Laguna Plant Cogen Facility,,,Cogen4,41365,FALSE,,,,City of Santa Rosa Utilities Department,Santa Rosa,Sonoma,"Internal Combustion Engine (diesel, piston)",OBG,38.368889,-122.765833,0.27,2308,0.27,1896,0.27,1465,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55557,G0078,G0078T101,Wilmington,,100127,T101,35065,FALSE,,,,Air Products and Chemicals Inc,Wilmington,Los Angeles,Steam Turbine,WH,33.7803,-118.24,31.9,146517,31.9,205685,31.9,195666,31.9,185499,31.9,233541,0,#N/A,#N/A,#N/A,#N/A,#N/A,L.A. Dept. of Water and Power,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,L.A. Dept. of Water and Power,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,L.A. Dept. of Water and Power,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,L.A. Dept. of Water and Power,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,L.A. Dept. of Water and Power,#N/A
10168,G0080,G0080GTG1,Cardinal Cogen - Retired 3/31/2015,,100128,GTG1,32112,TRUE,42094,CARDCG_1_UNITS,,Cardinal Cogen,Stanford,Santa Clara,Combined Cycle - Combustion Turbine portion,NG,37.429848,-122.176284,42.9,66453.1,42.1,299138,42.1,284929,42.1,265368,42.1,303100,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
10168,G0080,G0080STG1,Cardinal Cogen - Retired 3/31/2015,,100128,STG1,32112,TRUE,42094,CARDCG_1_UNITS,,Cardinal Cogen,Stanford,Santa Clara,Combined Cycle - Steam Turbine portion,NG,37.429848,-122.176284,10.7,21081.1,10.7,82762,10.7,67944,10.7,71623.1,10.7,99634,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
10169,G0084,G0084Unit 1,Carson Cogeneration Co,,100129,Unit 1,32905,FALSE,,LGHTHP_6_ICEGEN,CARSON COGENERATION COMPANY,Energy Operations Group LLC,Carson,Los Angeles,Combined Cycle - Combustion Turbine portion,NG,33.8759,-118.2491,49.5,28022,49.5,25938,49.5,230731,49.5,335620,49.5,328651,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
10169,G0084,G0084Unit 2,Carson Cogeneration Co,,100129,Unit 2,32905,FALSE,,LGHTHP_6_ICEGEN,CARSON COGENERATION COMPANY,Energy Operations Group LLC,Carson,Los Angeles,Combined Cycle - Steam Turbine portion,NG,33.8759,-118.2491,10.5,9419.01,10.5,10023,10.5,49359,10.5,75196,10.5,74705,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A
7527,G0085,G0085Unit 1,Sacramento Carson - Carson Ice CG,61995C,100130,Unit 1,34973,FALSE,,,,Central Valley Financing,Sacramento,Sacramento,Combustion (gas) Turbine,NG,38.445681,-121.462387,48,39519,48,19392,48,24264,48,24935,48,11947,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A
7527,G0085,G0085Unit 2,Sacramento Carson - Carson Ice CG,61995C,100130,Unit 2,34973,FALSE,,,,Central Valley Financing,Sacramento,Sacramento,Combined Cycle - Steam Turbine portion,NG,38.445681,-121.462387,17.5,68201,17.5,63476,17.5,57303,17.5,67112,17.5,69793,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A
7527,G0085,G0085Unit CT,Sacramento Carson - Carson Ice CG,61995C,100130,Unit CT,34973,FALSE,,,,Central Valley Financing,Sacramento,Sacramento,Combined Cycle - Combustion Turbine portion,NG,38.445681,-121.462387,54,308346,54,312584,54,318989,54,296026,54,232228,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Sacramento County Water,#N/A
10548,G0087,G0087GEN1,San Jose Cogeneration,,100131,GEN1,31017,FALSE,,MARKHM_1_CATLST,,San Jose State University,San Jose,Santa Clara,Combined Cycle - Single Shaft,NG,37.336113,-121.878332,3.5,18919.5,3.5,18584,3.5,24797,6,39647,6,33694,0,#N/A,#N/A,#N/A,#N/A,#N/A,San Jose Water Company,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,San Jose Water Company,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well Water,#N/A
10548,G0087,G0087GEN2,San Jose Cogeneration,,100131,GEN2,31017,FALSE,,MARKHM_1_CATLST,,San Jose State University,San Jose,Santa Clara,Combined Cycle - Combustion Turbine portion,NG,37.336113,-121.878332,3.5,18919.5,3.5,18584,3.5,24796,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,San Jose Water Company,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,San Jose Water Company,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well Water,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well Water,#N/A
52083,G0100,G010025D:TG1,Coalinga Cogeneration Plants,,,25D:TG1,31686,FALSE,,CHEVCO_6_UNIT 1,CHEVRON USA (COALINGA),Chevron North America Exploration and Production,Coalinga,Fresno,Combustion (gas) Turbine,NG,36.2097,-120.3828,2.76,18717,2.76,19585,2.76,21034,2.76,24173,2.76,12856,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Wells,#N/A
